# Simulation report. 
# Date: 1400/03/04 23:57:18
WorldTime,FullStateCount,StatesWithNoTarget,AgentsWithNoTargetState,AllInTargetAgents,InTargetAgentsInThisTime,UpdatedNextStatesOfAgents,SuccessTravelToGoToNeighbor,FailedTravelToGoToNeighbor,RandomTravelToNeighbors,AgentsInPitfall,TotalTravelToNeighbor
0,0,2,0,0,43,200,50,0,150,0,200
1,0,2,0,43,28,149,43,0,106,8,149
2,0,2,0,71,26,118,38,0,80,11,118
3,0,2,0,97,8,87,26,0,63,14,89
4,0,2,0,105,4,76,22,0,56,17,78
5,0,2,0,109,11,71,25,0,47,19,72
6,0,2,0,120,6,59,14,0,45,21,59
7,0,2,0,126,0,52,11,0,41,22,52
8,0,2,0,126,1,50,9,0,41,24,50
9,0,2,0,127,2,45,9,0,36,28,45
10,0,2,0,129,1,42,9,0,33,29,42
11,0,2,0,130,3,39,6,0,33,31,39
12,0,2,0,133,1,33,6,0,27,34,33
13,0,2,0,134,2,29,4,0,25,37,29
14,0,2,0,136,2,25,4,0,21,39,25
15,0,2,0,138,1,22,3,0,19,40,22
16,0,2,0,139,0,20,2,0,18,41,20
17,0,2,0,139,0,19,1,0,18,42,19
18,0,2,0,139,1,17,1,0,16,44,17
19,0,2,0,140,0,16,3,0,13,44,16
20,0,2,0,140,1,16,4,0,12,44,16
21,0,2,0,141,0,15,1,0,14,44,15
22,0,2,0,141,0,14,2,0,12,45,14
23,0,2,0,141,1,14,4,0,10,45,14
24,0,2,0,142,0,12,1,0,11,46,12
25,0,2,0,142,0,12,3,0,9,46,12
26,0,2,0,142,1,11,2,0,9,47,11
27,0,2,0,143,0,9,2,0,7,48,9
28,0,2,0,143,0,9,1,0,8,48,9
29,0,2,0,143,0,9,3,0,6,48,9
30,0,2,0,143,0,9,1,0,8,48,9
31,0,2,0,143,0,9,2,0,7,48,9
32,0,2,0,143,0,9,2,0,7,48,9
33,0,2,0,143,0,9,0,0,9,48,9
34,0,2,0,143,0,8,0,0,8,49,8
35,0,2,0,143,0,8,2,0,6,49,8
36,0,2,0,143,0,7,1,0,6,50,7
37,0,2,0,143,2,7,1,0,6,50,7
38,0,2,0,145,0,5,2,0,3,50,5
39,0,2,0,145,0,5,0,0,5,50,5
40,0,2,0,145,0,5,0,0,5,50,5
41,0,2,0,145,0,5,2,0,3,50,5
42,0,2,0,145,0,3,0,0,3,52,3
43,0,2,0,145,0,3,1,0,2,52,3
44,0,2,0,145,0,3,1,0,2,52,3
45,0,2,0,145,0,3,0,0,3,52,3
46,0,2,0,145,0,3,1,0,2,52,3
47,0,2,0,145,1,3,1,0,2,52,3
48,0,2,0,146,0,2,1,0,1,52,2
49,0,2,0,146,0,2,1,0,1,52,2
50,0,2,0,146,0,2,0,0,2,52,2
51,0,2,0,146,0,2,2,0,0,52,2
52,0,2,0,146,0,2,0,0,2,52,2
53,0,2,0,146,0,2,1,0,1,52,2
54,0,2,0,146,0,2,0,0,2,52,2
55,0,2,0,146,0,2,0,0,2,52,2
56,0,2,0,146,0,2,1,0,1,52,2
57,0,2,0,146,0,2,0,0,2,52,2
58,0,2,0,146,0,1,1,0,0,53,1
59,0,2,0,146,0,1,1,0,0,53,1
60,0,2,0,146,0,1,0,0,1,53,1
61,0,2,0,146,0,1,0,0,1,53,1
62,0,2,0,146,0,1,0,0,1,53,1
63,0,2,0,146,0,1,0,0,1,53,1
64,0,2,0,146,0,1,0,0,1,53,1
65,0,2,0,146,0,1,0,0,1,53,1
66,0,2,0,146,0,1,0,0,1,53,1
67,0,2,0,146,0,1,0,0,1,53,1
68,0,2,0,146,0,1,1,0,0,53,1
69,0,2,0,146,0,1,0,0,1,53,1
70,0,2,0,146,0,1,0,0,1,53,1
71,0,2,0,146,0,1,1,0,0,53,1
72,0,2,0,146,0,1,1,0,0,53,1
73,0,2,0,146,0,1,0,0,1,53,1
74,0,2,0,146,0,1,0,0,1,53,1
75,0,2,0,146,0,0,0,0,0,54,0
76,0,2,0,146,0,0,0,0,0,54,0
77,0,2,0,146,0,0,0,0,0,54,0
78,0,2,0,146,0,0,0,0,0,54,0
79,0,2,0,146,0,0,0,0,0,54,0
80,0,2,0,146,0,0,0,0,0,54,0
81,0,2,0,146,0,0,0,0,0,54,0
82,0,2,0,146,0,0,0,0,0,54,0
83,0,2,0,146,0,0,0,0,0,54,0
84,0,2,0,146,0,0,0,0,0,54,0
85,0,2,0,146,0,0,0,0,0,54,0
86,0,2,0,146,0,0,0,0,0,54,0
87,0,2,0,146,0,0,0,0,0,54,0
88,0,2,0,146,0,0,0,0,0,54,0
89,0,2,0,146,0,0,0,0,0,54,0
90,0,2,0,146,0,0,0,0,0,54,0
91,0,2,0,146,0,0,0,0,0,54,0
92,0,2,0,146,0,0,0,0,0,54,0
93,0,2,0,146,0,0,0,0,0,54,0
94,0,2,0,146,0,0,0,0,0,54,0
95,0,2,0,146,0,0,0,0,0,54,0
96,0,2,0,146,0,0,0,0,0,54,0
97,0,2,0,146,0,0,0,0,0,54,0
98,0,2,0,146,0,0,0,0,0,54,0
99,0,2,0,146,0,0,0,0,0,54,0
100,0,2,0,146,0,0,0,0,0,54,0
101,0,2,0,146,0,0,0,0,0,54,0
102,0,2,0,146,0,0,0,0,0,54,0
103,0,2,0,146,0,0,0,0,0,54,0
104,0,2,0,146,0,0,0,0,0,54,0
105,0,2,0,146,0,0,0,0,0,54,0
106,0,2,0,146,0,0,0,0,0,54,0
107,0,2,0,146,0,0,0,0,0,54,0
108,0,2,0,146,0,0,0,0,0,54,0
109,0,2,0,146,0,0,0,0,0,54,0
110,0,2,0,146,0,0,0,0,0,54,0
111,0,2,0,146,0,0,0,0,0,54,0
112,0,2,0,146,0,0,0,0,0,54,0
113,0,2,0,146,0,0,0,0,0,54,0
114,0,2,0,146,0,0,0,0,0,54,0
115,0,2,0,146,0,0,0,0,0,54,0
116,0,2,0,146,0,0,0,0,0,54,0
117,0,2,0,146,0,0,0,0,0,54,0
118,0,2,0,146,0,0,0,0,0,54,0
119,0,2,0,146,0,0,0,0,0,54,0
120,0,2,0,146,0,0,0,0,0,54,0
121,0,2,0,146,0,0,0,0,0,54,0
122,0,2,0,146,0,0,0,0,0,54,0
123,0,2,0,146,0,0,0,0,0,54,0
124,0,2,0,146,0,0,0,0,0,54,0
125,0,2,0,146,0,0,0,0,0,54,0
126,0,2,0,146,0,0,0,0,0,54,0
127,0,2,0,146,0,0,0,0,0,54,0
128,0,2,0,146,0,0,0,0,0,54,0
129,0,2,0,146,0,0,0,0,0,54,0
130,0,2,0,146,0,0,0,0,0,54,0
131,0,2,0,146,0,0,0,0,0,54,0
132,0,2,0,146,0,0,0,0,0,54,0
133,0,2,0,146,0,0,0,0,0,54,0
134,0,2,0,146,0,0,0,0,0,54,0
135,0,2,0,146,0,0,0,0,0,54,0
136,0,2,0,146,0,0,0,0,0,54,0
137,0,2,0,146,0,0,0,0,0,54,0
138,0,2,0,146,0,0,0,0,0,54,0
139,0,2,0,146,0,0,0,0,0,54,0
140,0,2,0,146,0,0,0,0,0,54,0
141,0,2,0,146,0,0,0,0,0,54,0
142,0,2,0,146,0,0,0,0,0,54,0
143,0,2,0,146,0,0,0,0,0,54,0
144,0,2,0,146,0,0,0,0,0,54,0
145,0,2,0,146,0,0,0,0,0,54,0
146,0,2,0,146,0,0,0,0,0,54,0
